
[+] General Parameters:
Training data:	../data/Fold1/train.txt
Test data:	../data/Fold1/test.txt
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	NDCG@10
Test metric:	NDCG@10
Feature normalization: linear
Model file: ../model/LambdaMART/lm_tc256_lf1000_sh001.txt

[+] LambdaMART's Parameters:
No. of trees: 250
No. of leaves: 1000
No. of threshold candidates: 256
Learning rate: 0.01
Stop early: 100 rounds without performance gain on validation data

Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]: 0... Reading feature file [../data/Fold1/train.txt]... [Done.]            
(6000 ranked lists, 723412 entries read)
Reading feature file [../data/Fold1/test.txt]: 0... Reading feature file [../data/Fold1/test.txt]: 0... Reading feature file [../data/Fold1/test.txt]: 0... Reading feature file [../data/Fold1/test.txt]: 0... Reading feature file [../data/Fold1/test.txt]: 0... Reading feature file [../data/Fold1/test.txt]: 0... Reading feature file [../data/Fold1/test.txt]: 0... Reading feature file [../data/Fold1/test.txt]: 0... Reading feature file [../data/Fold1/test.txt]: 0... Reading feature file [../data/Fold1/test.txt]: 0... Reading feature file [../data/Fold1/test.txt]: 0... Reading feature file [../data/Fold1/test.txt]: 0... Reading feature file [../data/Fold1/test.txt]: 0... Reading feature file [../data/Fold1/test.txt]: 0... Reading feature file [../data/Fold1/test.txt]: 0... Reading feature file [../data/Fold1/test.txt]: 0... Reading feature file [../data/Fold1/test.txt]: 0... Reading feature file [../data/Fold1/test.txt]: 0... Reading feature file [../data/Fold1/test.txt]: 0... Reading feature file [../data/Fold1/test.txt]: 0... Reading feature file [../data/Fold1/test.txt]: 0... Reading feature file [../data/Fold1/test.txt]: 0... Reading feature file [../data/Fold1/test.txt]: 0... Reading feature file [../data/Fold1/test.txt]: 0... Reading feature file [../data/Fold1/test.txt]: 0... Reading feature file [../data/Fold1/test.txt]... [Done.]            
(2000 ranked lists, 241521 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | NDCG@10-T | NDCG@10-V | 
---------------------------------
1       | 0.4109    | 
2       | 0.4377    | 
3       | 0.441     | 
4       | 0.441     | 
5       | 0.4412    | 
6       | 0.4406    | 
7       | 0.4416    | 
8       | 0.4416    | 
9       | 0.4417    | 
10      | 0.4417    | 
11      | 0.4419    | 
12      | 0.442     | 
13      | 0.4421    | 
14      | 0.4422    | 
15      | 0.4423    | 
16      | 0.4424    | 
17      | 0.4423    | 
18      | 0.4423    | 
19      | 0.4428    | 
20      | 0.4429    | 
21      | 0.4431    | 
22      | 0.4433    | 
23      | 0.4433    | 
24      | 0.4435    | 
25      | 0.4436    | 
26      | 0.4435    | 
27      | 0.4437    | 
28      | 0.4439    | 
29      | 0.4442    | 
30      | 0.4444    | 
31      | 0.445     | 
32      | 0.4453    | 
33      | 0.4457    | 
34      | 0.446     | 
35      | 0.4463    | 
36      | 0.4468    | 
37      | 0.4471    | 
38      | 0.4476    | 
39      | 0.4479    | 
40      | 0.4483    | 
41      | 0.4486    | 
42      | 0.4489    | 
43      | 0.4493    | 
44      | 0.4495    | 
45      | 0.4497    | 
46      | 0.4503    | 
47      | 0.4506    | 
48      | 0.4509    | 
49      | 0.4509    | 
50      | 0.4513    | 
51      | 0.4518    | 
52      | 0.4523    | 
53      | 0.4526    | 
54      | 0.4529    | 
55      | 0.4531    | 
56      | 0.4534    | 
57      | 0.4538    | 
58      | 0.4543    | 
59      | 0.4543    | 
60      | 0.4546    | 
61      | 0.455     | 
62      | 0.4553    | 
63      | 0.4556    | 
64      | 0.456     | 
65      | 0.4561    | 
66      | 0.4564    | 
67      | 0.4569    | 
68      | 0.4573    | 
69      | 0.4577    | 
70      | 0.4581    | 
71      | 0.4584    | 
72      | 0.4591    | 
73      | 0.4594    | 
74      | 0.4598    | 
75      | 0.4602    | 
76      | 0.4606    | 
77      | 0.461     | 
78      | 0.4612    | 
79      | 0.4613    | 
80      | 0.4616    | 
81      | 0.4619    | 
82      | 0.4622    | 
83      | 0.4623    | 
84      | 0.4626    | 
85      | 0.463     | 
86      | 0.4634    | 
87      | 0.4636    | 
88      | 0.464     | 
89      | 0.4644    | 
90      | 0.4647    | 
91      | 0.4651    | 
92      | 0.4653    | 
93      | 0.4658    | 
94      | 0.4661    | 
95      | 0.4665    | 
96      | 0.4669    | 
97      | 0.4674    | 
98      | 0.4676    | 
99      | 0.4681    | 
100     | 0.4685    | 
101     | 0.4688    | 
102     | 0.4691    | 
103     | 0.4695    | 
104     | 0.4699    | 
105     | 0.4702    | 
106     | 0.4706    | 
107     | 0.471     | 
108     | 0.4713    | 
109     | 0.4719    | 
110     | 0.4721    | 
111     | 0.4725    | 
112     | 0.4729    | 
113     | 0.4733    | 
114     | 0.4735    | 
115     | 0.4739    | 
116     | 0.4744    | 
117     | 0.4747    | 
118     | 0.4752    | 
119     | 0.4756    | 
120     | 0.476     | 
121     | 0.4763    | 
122     | 0.4766    | 
123     | 0.4769    | 
124     | 0.4773    | 
125     | 0.4777    | 
126     | 0.4779    | 
127     | 0.4783    | 
128     | 0.4788    | 
129     | 0.4791    | 
130     | 0.4794    | 
131     | 0.4797    | 
132     | 0.4801    | 
133     | 0.4804    | 
134     | 0.4807    | 
135     | 0.4812    | 
136     | 0.4818    | 
137     | 0.4822    | 
138     | 0.4823    | 
139     | 0.4828    | 
140     | 0.4832    | 
141     | 0.4837    | 
142     | 0.4839    | 
143     | 0.4843    | 
144     | 0.4845    | 
145     | 0.485     | 
146     | 0.4854    | 
147     | 0.4859    | 
148     | 0.4861    | 
149     | 0.4865    | 
150     | 0.4869    | 
151     | 0.487     | 
152     | 0.4875    | 
153     | 0.4877    | 
154     | 0.488     | 
155     | 0.4886    | 
156     | 0.4889    | 
157     | 0.4891    | 
158     | 0.4895    | 
159     | 0.4899    | 
160     | 0.4901    | 
161     | 0.4904    | 
162     | 0.4907    | 
163     | 0.491     | 
164     | 0.4914    | 
165     | 0.4916    | 
166     | 0.492     | 
167     | 0.4923    | 
168     | 0.4928    | 
169     | 0.493     | 
170     | 0.4932    | 
171     | 0.4936    | 
172     | 0.494     | 
173     | 0.4944    | 
174     | 0.4948    | 
175     | 0.4952    | 
176     | 0.4955    | 
177     | 0.4959    | 
178     | 0.4963    | 
179     | 0.4966    | 
180     | 0.4968    | 
181     | 0.4971    | 
182     | 0.4976    | 
183     | 0.4979    | 
184     | 0.4982    | 
185     | 0.4986    | 
186     | 0.4988    | 
187     | 0.499     | 
188     | 0.4994    | 
189     | 0.4996    | 
190     | 0.5       | 
191     | 0.5003    | 
192     | 0.5006    | 
193     | 0.5008    | 
194     | 0.5013    | 
195     | 0.5017    | 
196     | 0.5019    | 
197     | 0.5023    | 
198     | 0.5027    | 
199     | 0.5031    | 
200     | 0.5035    | 
201     | 0.5039    | 
202     | 0.5042    | 
203     | 0.5046    | 
204     | 0.5048    | 
205     | 0.5052    | 
206     | 0.5055    | 
207     | 0.5059    | 
208     | 0.5061    | 
209     | 0.5065    | 
210     | 0.5069    | 
211     | 0.5072    | 
212     | 0.5075    | 
213     | 0.5077    | 
214     | 0.5081    | 
215     | 0.5084    | 
216     | 0.5087    | 
217     | 0.509     | 
218     | 0.5092    | 
219     | 0.5096    | 
220     | 0.5098    | 
221     | 0.5102    | 
222     | 0.5103    | 
223     | 0.5107    | 
224     | 0.5109    | 
225     | 0.5113    | 
226     | 0.5116    | 
227     | 0.5119    | 
228     | 0.5123    | 
229     | 0.5127    | 
230     | 0.513     | 
231     | 0.5133    | 
